
State,District,Market,Commodity Group,Commodity,Month,Arrival Quantity 21-01-2021 to 21-04-2026,Arrival Unit,Modal Price 21-01-2021 to 21-04-2026,Price Unit,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Cereals,Rice,August-2024,27.50,Metric Tonnes,"5,300.00",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Cereals,Rice,September-2024,21.30,Metric Tonnes,"5,386.38",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Cereals,Rice,October-2024,26.90,Metric Tonnes,"5,400.00",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Cereals,Rice,November-2024,9.60,Metric Tonnes,"5,400.00",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Cereals,Rice,December-2024,28.00,Metric Tonnes,"5,004.29",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Cereals,Rice,January-2025,34.20,Metric Tonnes,"5,200.00",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Cereals,Rice,February-2025,33.90,Metric Tonnes,"5,194.40",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Cereals,Rice,March-2025,31.30,Metric Tonnes,"5,200.00",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Cereals,Rice,April-2025,30.70,Metric Tonnes,"5,288.27",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Cereals,Rice,May-2025,27.70,Metric Tonnes,"5,300.00",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Cereals,Rice,June-2025,11.50,Metric Tonnes,"5,059.57",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Cereals,Rice,July-2025,35.00,Metric Tonnes,"5,400.00",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Cereals,Rice,August-2025,28.20,Metric Tonnes,"5,400.00",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Cereals,Rice,September-2025,20.30,Metric Tonnes,"5,400.00",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Cereals,Rice,October-2025,17.90,Metric Tonnes,"5,400.00",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Cereals,Rice,November-2025,15.70,Metric Tonnes,"5,240.13",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Cereals,Rice,December-2025,14.30,Metric Tonnes,"5,268.53",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Cereals,Rice,January-2026,23.00,Metric Tonnes,"5,100.00",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Cereals,Rice,February-2026,8.30,Metric Tonnes,"5,100.00",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Cereals,Rice,March-2026,19.50,Metric Tonnes,"5,100.00",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Cereals,Rice,April-2026,8.90,Metric Tonnes,"5,100.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Cereals,Maize,Jan-22,4,Metric Tonnes,"3,300.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Cereals,Maize,Feb-22,4.1,Metric Tonnes,"3,300.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Cereals,Maize,Mar-22,5.4,Metric Tonnes,"3,077.78",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Cereals,Maize,Apr-22,4.4,Metric Tonnes,"2,800.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Cereals,Maize,Sep-22,11.7,Metric Tonnes,"2,800.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Cereals,Maize,Oct-22,7,Metric Tonnes,"2,851.43",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Cereals,Maize,Nov-22,4.7,Metric Tonnes,"3,400.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Cereals,Maize,Dec-22,4.2,Metric Tonnes,"3,400.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Cereals,Maize,Jan-23,3.6,Metric Tonnes,"3,400.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Cereals,Maize,Feb-23,3.8,Metric Tonnes,"3,376.32",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Cereals,Maize,Mar-23,3.4,Metric Tonnes,"3,250.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Cereals,Maize,Apr-23,3.6,Metric Tonnes,"3,250.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Cereals,Maize,May-23,0.4,Metric Tonnes,"3,250.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Cereals,Maize,Jul-23,1.4,Metric Tonnes,"3,250.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Cereals,Maize,Aug-23,3.2,Metric Tonnes,"3,250.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Cereals,Maize,Sep-23,2.4,Metric Tonnes,"3,291.67",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Cereals,Maize,Oct-23,4,Metric Tonnes,"3,750.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Cereals,Maize,Nov-23,3.4,Metric Tonnes,"3,750.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Cereals,Maize,Dec-23,3.2,Metric Tonnes,"3,750.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Cereals,Maize,Feb-24,4,Metric Tonnes,"3,750.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Cereals,Maize,Mar-24,3,Metric Tonnes,"3,750.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Cereals,Maize,Apr-24,3.2,Metric Tonnes,"3,750.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Cereals,Maize,May-24,2.6,Metric Tonnes,"3,750.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Cereals,Maize,Jun-24,2.2,Metric Tonnes,"3,750.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Cereals,Maize,Jul-24,3.8,Metric Tonnes,"3,750.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Cereals,Maize,Aug-24,5.4,Metric Tonnes,"3,750.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Cereals,Maize,Sep-24,6.5,Metric Tonnes,"3,750.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Cereals,Maize,Oct-24,9,Metric Tonnes,"3,750.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Cereals,Maize,Nov-24,3.4,Metric Tonnes,"3,750.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Cereals,Maize,Dec-24,3.4,Metric Tonnes,"3,764.71",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Cereals,Maize,Jan-25,3.4,Metric Tonnes,"3,750.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Cereals,Maize,Feb-25,3,Metric Tonnes,"3,750.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Cereals,Maize,Mar-25,1.2,Metric Tonnes,"3,750.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Cereals,Maize,Apr-25,2.6,Metric Tonnes,"3,750.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Cereals,Maize,May-25,2.8,Metric Tonnes,"3,750.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Cereals,Maize,Jun-25,1.2,Metric Tonnes,"3,750.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Cereals,Maize,Jul-25,3.2,Metric Tonnes,"3,750.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Cereals,Maize,Nov-25,0.8,Metric Tonnes,"4,750.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Cereals,Maize,Dec-25,0.4,Metric Tonnes,"4,750.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Cereals,Maize,Apr-26,0.2,Metric Tonnes,"4,750.00",Rs./Quintal,,,,,,,,,
Manipur,Kakching,Kakching Market APMC,Cereals,Maize,Jul-24,0.63,Metric Tonnes,"3,250.00",Rs./Quintal,,,,,,,,,
Manipur,Kakching,Kakching Market APMC,Cereals,Maize,Aug-24,0.59,Metric Tonnes,"3,250.00",Rs./Quintal,,,,,,,,,
Manipur,Kakching,Kakching Market APMC,Cereals,Maize,May-25,0.03,Metric Tonnes,"3,750.00",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Cereals,Maize,Oct-23,0.1,Metric Tonnes,"3,750.00",Rs./Quintal,,,,,,,,,
,,,Cereals,Wheat,Jan-21,"219,662.79",Metric Tonnes,"1,801.04",Rs./Quintal,,,,,,,,,
,,,Cereals,Wheat,Feb-21,"728,964.71",Metric Tonnes,"1,754.40",Rs./Quintal,,,,,,,,,
,,,Cereals,Wheat,Mar-21,"1,383,804.06",Metric Tonnes,"1,823.95",Rs./Quintal,,,,,,,,,
,,,Cereals,Wheat,Apr-21,"10,311,068.80",Metric Tonnes,"1,958.20",Rs./Quintal,,,,,,,,,
,,,Cereals,Wheat,May-21,"2,708,417.74",Metric Tonnes,"1,956.89",Rs./Quintal,,,,,,,,,
,,,Cereals,Wheat,Jun-21,"1,261,947.02",Metric Tonnes,"1,901.79",Rs./Quintal,,,,,,,,,
,,,Cereals,Wheat,Jul-21,"702,646.99",Metric Tonnes,"1,811.33",Rs./Quintal,,,,,,,,,
,,,Cereals,Wheat,Aug-21,"664,298.42",Metric Tonnes,"1,822.96",Rs./Quintal,,,,,,,,,
,,,Cereals,Wheat,Sep-21,"707,287.36",Metric Tonnes,"1,926.20",Rs./Quintal,,,,,,,,,
,,,Cereals,Wheat,Oct-21,"658,177.82",Metric Tonnes,"1,973.86",Rs./Quintal,,,,,,,,,
,,,Cereals,Wheat,Nov-21,"626,443.57",Metric Tonnes,"2,001.00",Rs./Quintal,,,,,,,,,
,,,Cereals,Wheat,Dec-21,"674,334.43",Metric Tonnes,"1,990.52",Rs./Quintal,,,,,,,,,
,,,Cereals,Wheat,Jan-22,"633,951.93",Metric Tonnes,"1,994.05",Rs./Quintal,,,,,,,,,
,,,Cereals,Wheat,Feb-22,"595,696.82",Metric Tonnes,"2,020.43",Rs./Quintal,,,,,,,,,
,,,Cereals,Wheat,Mar-22,"2,106,214.48",Metric Tonnes,"2,160.34",Rs./Quintal,,,,,,,,,
,,,Cereals,Wheat,Apr-22,"10,854,260.88",Metric Tonnes,"2,066.55",Rs./Quintal,,,,,,,,,
,,,Cereals,Wheat,May-22,"4,090,197.70",Metric Tonnes,"2,106.28",Rs./Quintal,,,,,,,,,
,,,Cereals,Wheat,Jun-22,"2,102,200.06",Metric Tonnes,"2,052.34",Rs./Quintal,,,,,,,,,
,,,Cereals,Wheat,Jul-22,"1,431,815.77",Metric Tonnes,"2,117.71",Rs./Quintal,,,,,,,,,
,,,Cereals,Wheat,Aug-22,"1,108,935.71",Metric Tonnes,"2,276.75",Rs./Quintal,,,,,,,,,
,,,Cereals,Wheat,Sep-22,"1,136,278.61",Metric Tonnes,"2,290.39",Rs./Quintal,,,,,,,,,
,,,Cereals,Wheat,Oct-22,"861,072.11",Metric Tonnes,"2,352.53",Rs./Quintal,,,,,,,,,
,,,Cereals,Wheat,Nov-22,"958,166.30",Metric Tonnes,"2,486.52",Rs./Quintal,,,,,,,,,
,,,Cereals,Wheat,Dec-22,"892,393.88",Metric Tonnes,"2,582.26",Rs./Quintal,,,,,,,,,
,,,Cereals,Wheat,Jan-23,"702,910.66",Metric Tonnes,"2,696.43",Rs./Quintal,,,,,,,,,
,,,Cereals,Wheat,Feb-23,"780,787.63",Metric Tonnes,"2,508.65",Rs./Quintal,,,,,,,,,
,,,Cereals,Wheat,Mar-23,"2,013,176.62",Metric Tonnes,"2,214.59",Rs./Quintal,,,,,,,,,
,,,Cereals,Wheat,Apr-23,"11,779,302.04",Metric Tonnes,"2,151.62",Rs./Quintal,,,,,,,,,
,,,Cereals,Wheat,May-23,"4,196,036.99",Metric Tonnes,"2,195.54",Rs./Quintal,,,,,,,,,
,,,Cereals,Wheat,Jun-23,"1,869,063.54",Metric Tonnes,"2,292.48",Rs./Quintal,,,,,,,,,
,,,Cereals,Wheat,Jul-23,"1,262,562.85",Metric Tonnes,"2,298.07",Rs./Quintal,,,,,,,,,
,,,Cereals,Wheat,Aug-23,"1,124,901.18",Metric Tonnes,"2,383.76",Rs./Quintal,,,,,,,,,
,,,Cereals,Wheat,Sep-23,"924,043.21",Metric Tonnes,"2,402.17",Rs./Quintal,,,,,,,,,
,,,Cereals,Wheat,Oct-23,"1,108,742.52",Metric Tonnes,"2,470.49",Rs./Quintal,,,,,,,,,
,,,Cereals,Wheat,Nov-23,"798,647.95",Metric Tonnes,"2,558.94",Rs./Quintal,,,,,,,,,
,,,Cereals,Wheat,Dec-23,"666,534.29",Metric Tonnes,"2,524.41",Rs./Quintal,,,,,,,,,
,,,Cereals,Wheat,Jan-24,"545,158.47",Metric Tonnes,"2,529.60",Rs./Quintal,,,,,,,,,
,,,Cereals,Wheat,Feb-24,"810,863.06",Metric Tonnes,"2,456.78",Rs./Quintal,,,,,,,,,
,,,Cereals,Wheat,Mar-24,"1,860,284.56",Metric Tonnes,"2,408.54",Rs./Quintal,,,,,,,,,
,,,Cereals,Wheat,Apr-24,"10,538,950.47",Metric Tonnes,"2,309.24",Rs./Quintal,,,,,,,,,
,,,Cereals,Wheat,May-24,"5,262,442.16",Metric Tonnes,"2,358.38",Rs./Quintal,,,,,,,,,
,,,Cereals,Wheat,Jun-24,"1,791,330.33",Metric Tonnes,"2,438.28",Rs./Quintal,,,,,,,,,
,,,Cereals,Wheat,Jul-24,"1,166,444.57",Metric Tonnes,"2,479.77",Rs./Quintal,,,,,,,,,
,,,Cereals,Wheat,Aug-24,"1,114,872.60",Metric Tonnes,"2,547.74",Rs./Quintal,,,,,,,,,
,,,Cereals,Wheat,Sep-24,"1,057,478.67",Metric Tonnes,"2,615.97",Rs./Quintal,,,,,,,,,
,,,Cereals,Wheat,Oct-24,"1,004,985.90",Metric Tonnes,"2,731.17",Rs./Quintal,,,,,,,,,
,,,Cereals,Wheat,Nov-24,"852,858.41",Metric Tonnes,"2,824.00",Rs./Quintal,,,,,,,,,
,,,Cereals,Wheat,Dec-24,"787,688.46",Metric Tonnes,"2,844.28",Rs./Quintal,,,,,,,,,
,,,Cereals,Wheat,Jan-25,"819,751.52",Metric Tonnes,"2,939.53",Rs./Quintal,,,,,,,,,
,,,Cereals,Wheat,Feb-25,"850,947.55",Metric Tonnes,"2,878.99",Rs./Quintal,,,,,,,,,
,,,Cereals,Wheat,Mar-25,"2,845,866.93",Metric Tonnes,"2,573.99",Rs./Quintal,,,,,,,,,
,,,Cereals,Wheat,Apr-25,"14,343,290.76",Metric Tonnes,"2,449.29",Rs./Quintal,,,,,,,,,
,,,Cereals,Wheat,May-25,"5,030,474.36",Metric Tonnes,"2,493.53",Rs./Quintal,,,,,,,,,
,,,Cereals,Wheat,Jun-25,"1,953,651.14",Metric Tonnes,"2,514.48",Rs./Quintal,,,,,,,,,
,,,Cereals,Wheat,Jul-25,"1,425,049.24",Metric Tonnes,"2,522.50",Rs./Quintal,,,,,,,,,
,,,Cereals,Wheat,Aug-25,"1,261,203.37",Metric Tonnes,"2,602.20",Rs./Quintal,,,,,,,,,
,,,Cereals,Wheat,Sep-25,"1,377,975.43",Metric Tonnes,"2,593.66",Rs./Quintal,,,,,,,,,
,,,Cereals,Wheat,Oct-25,"1,047,444.84",Metric Tonnes,"2,554.95",Rs./Quintal,,,,,,,,,
,,,Cereals,Wheat,Nov-25,"941,332.64",Metric Tonnes,"2,538.24",Rs./Quintal,,,,,,,,,
,,,Cereals,Wheat,Dec-25,"1,048,156.30",Metric Tonnes,"2,534.39",Rs./Quintal,,,,,,,,,
,,,Cereals,Wheat,Jan-26,"826,745.73",Metric Tonnes,"2,583.97",Rs./Quintal,,,,,,,,,
,,,Cereals,Wheat,Feb-26,"810,893.54",Metric Tonnes,"2,457.70",Rs./Quintal,,,,,,,,,
,,,Cereals,Wheat,Mar-26,"2,405,234.90",Metric Tonnes,"2,352.63",Rs./Quintal,,,,,,,,,
,,,Cereals,Wheat,Apr-26,"8,642,070.24",Metric Tonnes,"2,521.53",Rs./Quintal,,,,,,,,,
,,,Dry Fruits,Cashewnuts,Jan-21,83.49,Metric Tonnes,"94,048.94",Rs./Quintal,,,,,,,,,
,,,Dry Fruits,Cashewnuts,Feb-21,317,Metric Tonnes,"87,409.30",Rs./Quintal,,,,,,,,,
,,,Dry Fruits,Cashewnuts,Mar-21,681.39,Metric Tonnes,"52,052.06",Rs./Quintal,,,,,,,,,
,,,Dry Fruits,Cashewnuts,Apr-21,"1,086.09",Metric Tonnes,"32,790.33",Rs./Quintal,,,,,,,,,
,,,Dry Fruits,Cashewnuts,May-21,"6,279.93",Metric Tonnes,"11,199.48",Rs./Quintal,,,,,,,,,
,,,Dry Fruits,Cashewnuts,Jun-21,"8,742.58",Metric Tonnes,"11,678.16",Rs./Quintal,,,,,,,,,
,,,Dry Fruits,Cashewnuts,Jul-21,"5,630.72",Metric Tonnes,"16,653.85",Rs./Quintal,,,,,,,,,
,,,Dry Fruits,Cashewnuts,Aug-21,612.21,Metric Tonnes,"80,121.84",Rs./Quintal,,,,,,,,,
,,,Dry Fruits,Cashewnuts,Sep-21,428,Metric Tonnes,"85,343.23",Rs./Quintal,,,,,,,,,
,,,Dry Fruits,Cashewnuts,Oct-21,"1,107.25",Metric Tonnes,"88,707.62",Rs./Quintal,,,,,,,,,
,,,Dry Fruits,Cashewnuts,Nov-21,269.79,Metric Tonnes,"81,956.95",Rs./Quintal,,,,,,,,,
,,,Dry Fruits,Cashewnuts,Dec-21,"1,083.23",Metric Tonnes,"41,699.53",Rs./Quintal,,,,,,,,,
,,,Dry Fruits,Cashewnuts,Jan-22,725.93,Metric Tonnes,"36,322.94",Rs./Quintal,,,,,,,,,
,,,Dry Fruits,Cashewnuts,Feb-22,574.15,Metric Tonnes,"53,098.10",Rs./Quintal,,,,,,,,,
,,,Dry Fruits,Cashewnuts,Mar-22,630.39,Metric Tonnes,"55,278.96",Rs./Quintal,,,,,,,,,
,,,Dry Fruits,Cashewnuts,Apr-22,871.13,Metric Tonnes,"57,091.34",Rs./Quintal,,,,,,,,,
,,,Dry Fruits,Cashewnuts,May-22,698.49,Metric Tonnes,"47,490.72",Rs./Quintal,,,,,,,,,
,,,Dry Fruits,Cashewnuts,Jun-22,"1,650.57",Metric Tonnes,"25,487.28",Rs./Quintal,,,,,,,,,
,,,Dry Fruits,Cashewnuts,Jul-22,"1,008.58",Metric Tonnes,"46,780.97",Rs./Quintal,,,,,,,,,
,,,Dry Fruits,Cashewnuts,Aug-22,754.82,Metric Tonnes,"58,305.80",Rs./Quintal,,,,,,,,,
,,,Dry Fruits,Cashewnuts,Sep-22,581.67,Metric Tonnes,"46,254.61",Rs./Quintal,,,,,,,,,
,,,Dry Fruits,Cashewnuts,Oct-22,"1,611.18",Metric Tonnes,"36,810.85",Rs./Quintal,,,,,,,,,
,,,Dry Fruits,Cashewnuts,Nov-22,531.48,Metric Tonnes,"36,051.19",Rs./Quintal,,,,,,,,,
,,,Dry Fruits,Cashewnuts,Dec-22,479.89,Metric Tonnes,"54,718.26",Rs./Quintal,,,,,,,,,
,,,Dry Fruits,Cashewnuts,Jan-23,424.38,Metric Tonnes,"43,998.03",Rs./Quintal,,,,,,,,,
,,,Dry Fruits,Cashewnuts,Feb-23,"1,153.41",Metric Tonnes,"28,399.53",Rs./Quintal,,,,,,,,,
,,,Dry Fruits,Cashewnuts,Mar-23,"1,327.86",Metric Tonnes,"24,166.06",Rs./Quintal,,,,,,,,,
,,,Dry Fruits,Cashewnuts,Apr-23,"1,138.03",Metric Tonnes,"29,084.08",Rs./Quintal,,,,,,,,,
,,,Dry Fruits,Cashewnuts,May-23,"1,332.58",Metric Tonnes,"27,485.84",Rs./Quintal,,,,,,,,,
,,,Dry Fruits,Cashewnuts,Jun-23,664.33,Metric Tonnes,"42,019.37",Rs./Quintal,,,,,,,,,
,,,Dry Fruits,Cashewnuts,Jul-23,808.3,Metric Tonnes,"50,527.23",Rs./Quintal,,,,,,,,,
,,,Dry Fruits,Cashewnuts,Aug-23,"1,086.81",Metric Tonnes,"42,424.89",Rs./Quintal,,,,,,,,,
,,,Dry Fruits,Cashewnuts,Sep-23,686.04,Metric Tonnes,"41,033.10",Rs./Quintal,,,,,,,,,
,,,Dry Fruits,Cashewnuts,Oct-23,"1,178.18",Metric Tonnes,"58,580.18",Rs./Quintal,,,,,,,,,
,,,Dry Fruits,Cashewnuts,Nov-23,794.76,Metric Tonnes,"60,183.48",Rs./Quintal,,,,,,,,,
,,,Dry Fruits,Cashewnuts,Dec-23,"1,193.60",Metric Tonnes,"29,467.33",Rs./Quintal,,,,,,,,,
,,,Dry Fruits,Cashewnuts,Jan-24,558.6,Metric Tonnes,"66,518.96",Rs./Quintal,,,,,,,,,
,,,Dry Fruits,Cashewnuts,Feb-24,518.6,Metric Tonnes,"68,546.14",Rs./Quintal,,,,,,,,,
,,,Dry Fruits,Cashewnuts,Mar-24,790.56,Metric Tonnes,"43,140.07",Rs./Quintal,,,,,,,,,
,,,Dry Fruits,Cashewnuts,Apr-24,"1,168.61",Metric Tonnes,"32,913.12",Rs./Quintal,,,,,,,,,
,,,Dry Fruits,Cashewnuts,May-24,"1,677.32",Metric Tonnes,"31,514.84",Rs./Quintal,,,,,,,,,
,,,Dry Fruits,Cashewnuts,Jun-24,874.2,Metric Tonnes,"31,035.40",Rs./Quintal,,,,,,,,,
,,,Dry Fruits,Cashewnuts,Jul-24,"1,639.39",Metric Tonnes,"31,607.05",Rs./Quintal,,,,,,,,,
,,,Dry Fruits,Cashewnuts,Aug-24,"1,397.30",Metric Tonnes,"34,121.49",Rs./Quintal,,,,,,,,,
,,,Dry Fruits,Cashewnuts,Sep-24,615.5,Metric Tonnes,"78,686.99",Rs./Quintal,,,,,,,,,
,,,Dry Fruits,Cashewnuts,Oct-24,944.5,Metric Tonnes,"89,164.82",Rs./Quintal,,,,,,,,,
,,,Dry Fruits,Cashewnuts,Nov-24,227.6,Metric Tonnes,"87,488.80",Rs./Quintal,,,,,,,,,
,,,Dry Fruits,Cashewnuts,Dec-24,575.2,Metric Tonnes,"88,962.92",Rs./Quintal,,,,,,,,,
,,,Dry Fruits,Cashewnuts,Jan-25,479,Metric Tonnes,"88,661.69",Rs./Quintal,,,,,,,,,
,,,Dry Fruits,Cashewnuts,Feb-25,354.06,Metric Tonnes,"80,585.31",Rs./Quintal,,,,,,,,,
,,,Dry Fruits,Cashewnuts,Mar-25,818.92,Metric Tonnes,"52,847.92",Rs./Quintal,,,,,,,,,
,,,Dry Fruits,Cashewnuts,Apr-25,"1,376.92",Metric Tonnes,"51,913.21",Rs./Quintal,,,,,,,,,
,,,Dry Fruits,Cashewnuts,May-25,868.12,Metric Tonnes,"51,990.37",Rs./Quintal,,,,,,,,,
,,,Dry Fruits,Cashewnuts,Jun-25,623.1,Metric Tonnes,"86,580.53",Rs./Quintal,,,,,,,,,
,,,Dry Fruits,Cashewnuts,Jul-25,649.5,Metric Tonnes,"85,337.25",Rs./Quintal,,,,,,,,,
,,,Dry Fruits,Cashewnuts,Aug-25,767.7,Metric Tonnes,"85,949.69",Rs./Quintal,,,,,,,,,
,,,Dry Fruits,Cashewnuts,Sep-25,952.65,Metric Tonnes,"86,882.33",Rs./Quintal,,,,,,,,,
,,,Dry Fruits,Cashewnuts,Oct-25,797.6,Metric Tonnes,"86,800.45",Rs./Quintal,,,,,,,,,
,,,Dry Fruits,Cashewnuts,Nov-25,532,Metric Tonnes,"85,554.56",Rs./Quintal,,,,,,,,,
,,,Dry Fruits,Cashewnuts,Dec-25,589.5,Metric Tonnes,"87,814.16",Rs./Quintal,,,,,,,,,
,,,Dry Fruits,Cashewnuts,Jan-26,463.5,Metric Tonnes,"93,390.68",Rs./Quintal,,,,,,,,,
,,,Dry Fruits,Cashewnuts,Feb-26,719.68,Metric Tonnes,"74,002.32",Rs./Quintal,,,,,,,,,
,,,Dry Fruits,Cashewnuts,Mar-26,"1,671.16",Metric Tonnes,"38,015.56",Rs./Quintal,,,,,,,,,
,,,Dry Fruits,Cashewnuts,Apr-26,"1,716.59",Metric Tonnes,"38,853.08",Rs./Quintal,,,,,,,,,
,,,Fibre Crops,Cotton,Jan-21,"141,666.91",Metric Tonnes,"5,546.68",Rs./Quintal,,,,,,,,,
,,,Fibre Crops,Cotton,Feb-21,"314,030.09",Metric Tonnes,"5,734.52",Rs./Quintal,,,,,,,,,
,,,Fibre Crops,Cotton,Mar-21,"123,040.33",Metric Tonnes,"5,940.60",Rs./Quintal,,,,,,,,,
,,,Fibre Crops,Cotton,Apr-21,"35,421.96",Metric Tonnes,"5,857.03",Rs./Quintal,,,,,,,,,
,,,Fibre Crops,Cotton,May-21,"9,547.87",Metric Tonnes,"6,075.99",Rs./Quintal,,,,,,,,,
,,,Fibre Crops,Cotton,Jun-21,"11,802.85",Metric Tonnes,"6,746.73",Rs./Quintal,,,,,,,,,
,,,Fibre Crops,Cotton,Jul-21,"12,709.14",Metric Tonnes,"6,971.78",Rs./Quintal,,,,,,,,,
,,,Fibre Crops,Cotton,Aug-21,"5,173.97",Metric Tonnes,"8,164.81",Rs./Quintal,,,,,,,,,
,,,Fibre Crops,Cotton,Sep-21,"41,836.33",Metric Tonnes,"6,561.70",Rs./Quintal,,,,,,,,,
,,,Fibre Crops,Cotton,Oct-21,"452,194.62",Metric Tonnes,"7,419.75",Rs./Quintal,,,,,,,,,
,,,Fibre Crops,Cotton,Nov-21,"626,806.88",Metric Tonnes,"7,950.63",Rs./Quintal,,,,,,,,,
,,,Fibre Crops,Cotton,Dec-21,"767,035.47",Metric Tonnes,"8,095.19",Rs./Quintal,,,,,,,,,
,,,Fibre Crops,Cotton,Jan-22,"644,304.26",Metric Tonnes,"9,036.95",Rs./Quintal,,,,,,,,,
,,,Fibre Crops,Cotton,Feb-22,"593,521.82",Metric Tonnes,"9,482.32",Rs./Quintal,,,,,,,,,
,,,Fibre Crops,Cotton,Mar-22,"271,317.73",Metric Tonnes,"9,405.65",Rs./Quintal,,,,,,,,,
,,,Fibre Crops,Cotton,Apr-22,"103,988.96",Metric Tonnes,"10,164.61",Rs./Quintal,,,,,,,,,
,,,Fibre Crops,Cotton,May-22,"69,448.62",Metric Tonnes,"10,916.28",Rs./Quintal,,,,,,,,,
,,,Fibre Crops,Cotton,Jun-22,"10,494.35",Metric Tonnes,"10,584.09",Rs./Quintal,,,,,,,,,
,,,Fibre Crops,Cotton,Jul-22,"8,758.62",Metric Tonnes,"8,931.68",Rs./Quintal,,,,,,,,,
,,,Fibre Crops,Cotton,Aug-22,"17,377.27",Metric Tonnes,"10,469.76",Rs./Quintal,,,,,,,,,
